Run,Best Fitness,Expected Return,Portfolio Variance,Weights,Fitness History,Training Time
1,0.006238426880615773,0.017690304745730634,0.003817292621704954,"[0.06342697402392797, 0.796472750024396, 0.0, 0.0, 0.0, 0.02664962760693569, 0.002915048917737734, 0.0, 0.027923549575094582, 0.0, 0.0, 0.0, 0.0, 0.014294973690333074, 0.0, 0.0, 0.06831707616157501, 0.0, 0.0, 0.0]","[np.float64(-0.001095647842549799), np.float64(0.00037745714256419774), np.float64(0.0008991977270248683), np.float64(0.0022559471544028546), np.float64(0.002429957974201615), np.float64(0.002429957974201615), np.float64(0.003010005240492728), np.float64(0.003010005240492728), np.float64(0.004354322028833669), np.float64(0.004354322028833669), np.float64(0.004354322028833669), np.float64(0.004354322028833669), np.float64(0.004354322028833669), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005800004307761026), np.float64(0.005843897528095752), np.float64(0.005843897528095752), np.float64(0.005843897528095752), np.float64(0.005843897528095752), np.float64(0.005843897528095752), np.float64(0.005843897528095752), np.float64(0.005843897528095752), np.float64(0.005843897528095752), np.float64(0.005843897528095752), np.float64(0.005843897528095752), np.float64(0.005848779876180732), np.float64(0.005848779876180732), np.float64(0.005848779876180732), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773), np.float64(0.006238426880615773)]",0.16250991821289062
2,0.006142748690747607,0.017730936067987056,0.003862729125746483,"[0.12453114107074577, 0.8271649914370777, 0.0013850180685151137, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029250458241135414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01766839118252611, 0.0]","[np.float64(-0.00040627410342548853), np.float64(0.0006027864669653528), np.float64(0.0007903196025780788), np.float64(0.0007903196025780788), np.float64(0.001696859609281072), np.float64(0.0023410769396198117), np.float64(0.0038135964184335507), np.float64(0.0038135964184335507), np.float64(0.0038135964184335507), np.float64(0.0038135964184335507), np.float64(0.0038135964184335507), np.float64(0.0038135964184335507), np.float64(0.0038135964184335507), np.float64(0.004541737078441807), np.float64(0.005476208978968958), np.float64(0.005476208978968958), np.float64(0.005476208978968958), np.float64(0.005476208978968958), np.float64(0.005476208978968958), np.float64(0.005476208978968958), np.float64(0.005476208978968958), np.float64(0.005476208978968958), np.float64(0.005476208978968958), np.float64(0.005476208978968958), np.float64(0.005476208978968958), np.float64(0.005476208978968958), np.float64(0.005476208978968958), np.float64(0.005476208978968958), np.float64(0.005476208978968958), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.0058668835956617055), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607), np.float64(0.006142748690747607)]",0.1628100872039795
3,0.0060253704795064054,0.016681069875339575,0.0035518997986110565,"[0.0, 0.9301894980261244, 4.490826016787597e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008214383464520517, 0.0, 0.0, 0.03100219902347295, 0.0, 0.0, 0.007812198326591849, 0.0, 0.03012975801719072, 0.0, 0.0]","[np.float64(-0.0005127690203344734), np.float64(0.002189820482986382), np.float64(0.002189820482986382), np.float64(0.002189820482986382), np.float64(0.0030622773375970046), np.float64(0.0030622773375970046), np.float64(0.0030622773375970046), np.float64(0.004355786816378594), np.float64(0.004355786816378594), np.float64(0.004937429978548626), np.float64(0.004937429978548626), np.float64(0.004937429978548626), np.float64(0.004937429978548626), np.float64(0.004937429978548626), np.float64(0.004937429978548626), np.float64(0.004937429978548626), np.float64(0.004937429978548626), np.float64(0.004937429978548626), np.float64(0.004937429978548626), np.float64(0.004937429978548626), np.float64(0.005079076879356201), np.float64(0.005079076879356201), np.float64(0.0053770382077628145), np.float64(0.0053770382077628145), np.float64(0.0053770382077628145), np.float64(0.0053770382077628145), np.float64(0.0053770382077628145), np.float64(0.0053770382077628145), np.float64(0.0053770382077628145), np.float64(0.005378394111064343), np.float64(0.005378394111064343), np.float64(0.005378394111064343), np.float64(0.005378394111064343), np.float64(0.005378394111064343), np.float64(0.005378394111064343), np.float64(0.005378394111064343), np.float64(0.005378394111064343), np.float64(0.005378394111064343), np.float64(0.005378394111064343), np.float64(0.005378394111064343), np.float64(0.005378394111064343), np.float64(0.005378394111064343), np.float64(0.005378394111064343), np.float64(0.005518656732081351), np.float64(0.005518656732081351), np.float64(0.005613976209868914), np.float64(0.005613976209868914), np.float64(0.005613976209868914), np.float64(0.0056982464334831475), np.float64(0.0056982464334831475), np.float64(0.0056982464334831475), np.float64(0.0056982464334831475), np.float64(0.005913012935319886), np.float64(0.005913012935319886), np.float64(0.005913012935319886), np.float64(0.005913012935319886), np.float64(0.005913012935319886), np.float64(0.005913012935319886), np.float64(0.005913012935319886), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054), np.float64(0.0060253704795064054)]",0.16261696815490723
4,0.006030197497687932,0.01889250026082884,0.004287434254380303,"[0.3002207785702069, 0.6020785222188477, 0.0, 0.0, 0.0, 0.014239870939824059, 0.0, 0.006950451872884107, 0.0, 0.0, 0.0, 0.01685375469230669, 0.0, 0.0, 0.008247065124659997, 0.0, 0.0, 0.03791786940563078, 0.0, 0.013491687175639819]","[np.float64(-0.0003582388542120521), np.float64(5.6509442152555614e-05), np.float64(0.000846510261069449), np.float64(0.001595828517304193), np.float64(0.0027308350539318738), np.float64(0.0027308350539318738), np.float64(0.0027308350539318738), np.float64(0.0027308350539318738), np.float64(0.00500147340333832), np.float64(0.00500147340333832), np.float64(0.00500147340333832), np.float64(0.00500147340333832), np.float64(0.00500147340333832), np.float64(0.00500147340333832), np.float64(0.00500147340333832), np.float64(0.00500147340333832), np.float64(0.00500147340333832), np.float64(0.005006816060754392), np.float64(0.005006816060754392), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.005900612212149369), np.float64(0.006009342481994959), np.float64(0.006009342481994959), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932), np.float64(0.006030197497687932)]",0.15924787521362305
5,0.006030859197387748,0.017890172139231993,0.003953104313948082,"[0.1429345519031113, 0.7626835326941792, 0.0, 0.009788150426212823, 0.0, 0.01275403396480516, 0.0, 0.00022450991750743387, 0.0, 0.0, 0.0, 0.006047135920508218, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03708128155690848, 0.028486803616767344, 0.0]","[np.float64(0.0015115092216641639), np.float64(0.0015115092216641639), np.float64(0.0028017032780781603), np.float64(0.0028017032780781603), np.float64(0.0028017032780781603), np.float64(0.0028017032780781603), np.float64(0.0028017032780781603), np.float64(0.0028017032780781603), np.float64(0.0028017032780781603), np.float64(0.0028017032780781603), np.float64(0.0028017032780781603), np.float64(0.0036354025562150317), np.float64(0.0036354025562150317), np.float64(0.0036354025562150317), np.float64(0.0036354025562150317), np.float64(0.004540932219626689), np.float64(0.004858066055722986), np.float64(0.004858066055722986), np.float64(0.004858066055722986), np.float64(0.004858066055722986), np.float64(0.004858066055722986), np.float64(0.004858066055722986), np.float64(0.004858066055722986), np.float64(0.004858066055722986), np.float64(0.004858066055722986), np.float64(0.004858066055722986), np.float64(0.004858066055722986), np.float64(0.005615287345097655), np.float64(0.005615287345097655), np.float64(0.005615287345097655), np.float64(0.005615287345097655), np.float64(0.005615287345097655), np.float64(0.005615287345097655), np.float64(0.005615287345097655), np.float64(0.005615287345097655), np.float64(0.005615287345097655), np.float64(0.005615287345097655), np.float64(0.005615287345097655), np.float64(0.00563990656407418), np.float64(0.00563990656407418), np.float64(0.00563990656407418), np.float64(0.00563990656407418), np.float64(0.00563990656407418), np.float64(0.00563990656407418), np.float64(0.00563990656407418), np.float64(0.00563990656407418), np.float64(0.00563990656407418), np.float64(0.00563990656407418), np.float64(0.00563990656407418), np.float64(0.00563990656407418), np.float64(0.00563990656407418), np.float64(0.00563990656407418), np.float64(0.00563990656407418), np.float64(0.00563990656407418), np.float64(0.00563990656407418), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748), np.float64(0.006030859197387748)]",0.16540813446044922
6,0.0062104000414376324,0.017978763432112722,0.003922787796891696,"[0.12295723182230325, 0.7018791475247557, 0.030200106507829522, 0.0, 0.0, 0.027056090616323716, 0.0, 0.014760429133514217, 0.013179819360550142, 0.0, 0.0, 0.0, 0.017590738922889298, 0.0, 0.0, 0.00731403848039715, 0.026741595248080716, 0.038320802383356445, 0.0, 0.0]","[np.float64(0.0004939515912379434), np.float64(0.0006869225614669714), np.float64(0.0012905539017720267), np.float64(0.002524656193923263), np.float64(0.002524656193923263), np.float64(0.0026383228643587706), np.float64(0.004162932418865336), np.float64(0.004162932418865336), np.float64(0.004162932418865336), np.float64(0.004162932418865336), np.float64(0.004162932418865336), np.float64(0.004690136314631069), np.float64(0.004690136314631069), np.float64(0.004690136314631069), np.float64(0.004690136314631069), np.float64(0.004690136314631069), np.float64(0.004690136314631069), np.float64(0.004690136314631069), np.float64(0.004690136314631069), np.float64(0.004690136314631069), np.float64(0.004690136314631069), np.float64(0.004690136314631069), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.005987940117597533), np.float64(0.006116850012317061), np.float64(0.006116850012317061), np.float64(0.006116850012317061), np.float64(0.006116850012317061), np.float64(0.006116850012317061), np.float64(0.006116850012317061), np.float64(0.006116850012317061), np.float64(0.006116850012317061), np.float64(0.006116850012317061), np.float64(0.006116850012317061), np.float64(0.006116850012317061), np.float64(0.006116850012317061), np.float64(0.006116850012317061), np.float64(0.0062104000414376324), np.float64(0.0062104000414376324), np.float64(0.0062104000414376324), np.float64(0.0062104000414376324), np.float64(0.0062104000414376324), np.float64(0.0062104000414376324)]",0.15954279899597168
7,0.006026347485448325,0.020911275752971168,0.004961642755840948,"[0.18640325436744992, 0.6414666492927908, 0.0, 0.0, 0.0, 0.09647039605006254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.210780198513459e-05, 0.0, 0.0, 0.04598791030965363, 0.0, 0.0, 0.02960968217805802]","[np.float64(0.00019751295848195044), np.float64(0.000996088699179597), np.float64(0.0012362705749245084), np.float64(0.0012362705749245084), np.float64(0.0012362705749245084), np.float64(0.002248549608479063), np.float64(0.002248549608479063), np.float64(0.004424587763556087), np.float64(0.004424587763556087), np.float64(0.004424587763556087), np.float64(0.004424587763556087), np.float64(0.004424587763556087), np.float64(0.004424587763556087), np.float64(0.004424587763556087), np.float64(0.004424587763556087), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004877525506710403), np.float64(0.004912660441710362), np.float64(0.004912660441710362), np.float64(0.004912660441710362), np.float64(0.004983763303492317), np.float64(0.004983763303492317), np.float64(0.004983763303492317), np.float64(0.004983763303492317), np.float64(0.0051140799691730635), np.float64(0.0051140799691730635), np.float64(0.0051140799691730635), np.float64(0.0051140799691730635), np.float64(0.0051140799691730635), np.float64(0.0051140799691730635), np.float64(0.0051140799691730635), np.float64(0.005143173429901532), np.float64(0.005143173429901532), np.float64(0.005143173429901532), np.float64(0.005160649923772836), np.float64(0.005160649923772836), np.float64(0.005499665419868138), np.float64(0.005499665419868138), np.float64(0.005845513399973461), np.float64(0.005845513399973461), np.float64(0.005913263807349533), np.float64(0.005913263807349533), np.float64(0.005913263807349533), np.float64(0.005913263807349533), np.float64(0.005913263807349533), np.float64(0.005913263807349533), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325), np.float64(0.006026347485448325)]",0.16355204582214355
8,0.006360917278063051,0.017803554482811425,0.0038142124015827917,"[0.15951168468488588, 0.7137758602014145, 0.0, 0.005269238645581359, 0.0066391735199836785, 0.00851614030499212, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08925001379667813, 0.0, 0.01703788884646435]","[np.float64(-0.0011484284229938795), np.float64(0.0007956582724559635), np.float64(0.0022740465773767593), np.float64(0.0022740465773767593), np.float64(0.0022740465773767593), np.float64(0.0025862717149091295), np.float64(0.0025862717149091295), np.float64(0.003164550082564742), np.float64(0.004366862927193908), np.float64(0.00475312582304014), np.float64(0.00475312582304014), np.float64(0.00475312582304014), np.float64(0.00475312582304014), np.float64(0.004787866098746733), np.float64(0.004787866098746733), np.float64(0.004787866098746733), np.float64(0.005974018063456803), np.float64(0.005974018063456803), np.float64(0.005974018063456803), np.float64(0.005974018063456803), np.float64(0.005974018063456803), np.float64(0.005974018063456803), np.float64(0.005974018063456803), np.float64(0.005974018063456803), np.float64(0.005974018063456803), np.float64(0.005974018063456803), np.float64(0.005974018063456803), np.float64(0.005974018063456803), np.float64(0.005974018063456803), np.float64(0.005974018063456803), np.float64(0.005974018063456803), np.float64(0.005974018063456803), np.float64(0.005974018063456803), np.float64(0.0059964267430298625), np.float64(0.0059964267430298625), np.float64(0.0059964267430298625), np.float64(0.0059964267430298625), np.float64(0.0059964267430298625), np.float64(0.0059964267430298625), np.float64(0.0059964267430298625), np.float64(0.0059964267430298625), np.float64(0.0059964267430298625), np.float64(0.0059964267430298625), np.float64(0.0059964267430298625), np.float64(0.0059964267430298625), np.float64(0.0059964267430298625), np.float64(0.0059964267430298625), np.float64(0.0059964267430298625), np.float64(0.0059964267430298625), np.float64(0.0059964267430298625), np.float64(0.0059964267430298625), np.float64(0.0060815922613064715), np.float64(0.0060815922613064715), np.float64(0.0060815922613064715), np.float64(0.0060815922613064715), np.float64(0.0060815922613064715), np.float64(0.0060815922613064715), np.float64(0.0060815922613064715), np.float64(0.0060815922613064715), np.float64(0.0060815922613064715), np.float64(0.0060815922613064715), np.float64(0.0060815922613064715), np.float64(0.0060815922613064715), np.float64(0.0060815922613064715), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006094702547128617), np.float64(0.006360917278063051), np.float64(0.006360917278063051), np.float64(0.006360917278063051), np.float64(0.006360917278063051), np.float64(0.006360917278063051), np.float64(0.006360917278063051)]",0.1638798713684082
