Date,AAPL,MSFT,GOOGL,AMZN,META,TSLA,NFLX,NVDA,JPM,BAC,WFC,T,VZ,DIS,INTC,CSCO,XOM,CVX,BA,IBM
2018-12-31,-0.11669837677348815,-0.08404725174607797,-0.05829761054492155,-0.11134970006404432,-0.06770502973570203,-0.0504451205714469,-0.06455108134593468,-0.1831365082951515,-0.12204334379770487,-0.13239437603472815,-0.15106848070471546,-0.08642763014622823,-0.06766165950214209,-0.0505671178969056,-0.04826609210772348,-0.09484013373992628,-0.14226412023388368,-0.08533715585619828,-0.06996195951783002,-0.08529813598184688
2019-01-31,0.055154029702498164,0.028157926739634576,0.07744788814660697,0.14431709005232074,0.2715692051112346,-0.07746391633639815,0.26840019186647157,0.07677899544879474,0.060233528866847186,0.15543831244229178,0.06141488506734838,0.05325852907071149,-0.020633223447617755,0.01705421879767277,0.004048553707084235,0.09139162051995386,0.0746443196312292,0.053865250124427444,0.19572091509205425,0.1825459910745364
2019-02-28,0.04031477623560065,0.07277600739166545,0.0005862197365160693,-0.04590598487961817,-0.0314356315100901,0.04188646728344536,0.05478646864069403,0.07311301853345786,0.008309184641077882,0.021426084477122798,0.020036792993123997,0.03526287792156113,0.03378127041886625,0.011836439513615238,0.12393888550443344,0.09473460468395456,0.07846615851233474,0.043000438199409574,0.14091591988474828,0.02760005414429445
2019-03-31,0.09702572130497145,0.052753759943819034,0.044685138395748725,0.08593570731353273,0.03245590332741788,-0.12510938574404096,-0.004300498516262796,0.1640088027863167,-0.02999230773392214,-0.051237956500251425,-0.031469226579104226,0.00771207412653796,0.038826475233016966,-0.016040390086276224,0.013972841602328367,0.04288200117970442,0.02239661267620585,0.030105355569464365,-0.13305750332827926,0.021501467579560174
2019-04-30,0.056435911518462056,0.10734274546415246,0.01875282036840642,0.08185874546916994,0.16023751313140133,-0.1471092382028042,0.03920801851596045,0.008019659840569293,0.14639928087890497,0.10837258987248344,0.0018625859510825737,-0.012755088688109817,-0.03280910546866811,0.23363057485904548,-0.04953444710652377,0.036303000991651624,-0.006435696198276664,-0.02532880937532289,-0.009779274435044338,-0.005882380887527683
2019-05-31,-0.12757258722439302,-0.05298625937930612,-0.07711685052168915,-0.07861319674779288,-0.08236811364279395,-0.22426582233190806,-0.07356833037455979,-0.25160225185157714,-0.08694531410555018,-0.1301504104697847,-0.08345385102791558,-0.012273868401944332,-0.0496590351597167,-0.035993340809178154,-0.1371473329631243,-0.07006259035190465,-0.11846041705076571,-0.051724131357257064,-0.09552812321380177,-0.09467449662711291
2019-06-30,0.1305191631277527,0.08311777476815885,-0.021418912913686028,0.06679174655008091,0.08750774030808528,0.20684812952665022,0.07003032110932206,0.2123874877587386,0.05511517570540381,0.09022554827488571,0.06648638345626723,0.09581420445804056,0.05115000316546192,0.05755836481335086,0.08696634733736053,0.0518931544548451,0.0828034603407839,0.09301716389300019,0.06557192522054023,0.08591230366566172
2019-07-31,0.07639447886555151,0.01724393432980187,0.12504618644414123,-0.014179183493694625,0.006373034857715121,0.08122252974300093,-0.12068500546096139,0.027339669715002124,0.037567055756678513,0.0579310450060615,0.023034661023193292,0.016114632329418788,-0.03255733547307149,0.024133451245469617,0.055984966888952936,0.012241951201288126,-0.02962282036314645,-0.01068789621473143,-0.06271810246246612,0.07498180550501532
2019-08-31,-0.02018394634097398,0.011667984795183273,-0.022713826120073333,-0.048473822697145175,-0.04407145006892488,-0.06622236595163389,-0.090529091050646,-0.007171662623122188,-0.05293102922110726,-0.10332464291922316,-0.03800867916520456,0.035535947231070786,0.05228875277207434,-0.04020698007736201,-0.06211670498594901,-0.15505415010819557,-0.07907473379712993,-0.04378197841707443,0.06714931752718711,-0.0857393077404518
2019-09-30,0.07296155660989401,0.008486857418869453,0.0257112124279415,-0.022732743159706414,-0.040878959512803514,0.0676388894701141,-0.08895320811170215,0.03916185056661381,0.07127254494405033,0.06034168788080674,0.08310068621956379,0.07317067231492502,0.03782669822406026,-0.05056088780676404,0.08690147532471793,0.05554365301951503,0.03110393033008374,0.007475341864532803,0.04498889024023378,0.07297273998920795
2019-10-31,0.1106844360897441,0.031216258188854207,0.030840025625829215,0.023474701269111886,0.0762016617582002,0.3074272210164204,0.0739481686944059,0.15482275858041183,0.06143253953230787,0.07199178525804562,0.023592436038967657,0.0171776477354586,0.00182240903312203,-0.003069437789995466,0.09703085811072909,-0.03845378530148735,-0.04305340446465988,-0.02074198242936265,-0.10660498180792366,-0.08038786175111268
2019-11-30,0.07432869392773656,0.05586949876839853,0.03597870533390335,0.013587301227403925,0.052126302172281314,0.047694647129001844,0.09481228785632734,0.07820120185170909,0.054755014714617634,0.06555801749441859,0.0548130536085758,-0.028838686290622806,-0.00380353129805433,0.1667180108326598,0.026888386530804942,-0.046305978235429035,0.008287665548659895,0.008524176588361021,0.07728513056587127,0.0053840636656592444
2019-12-31,0.0987838873582203,0.0417491865608155,0.027068675258737906,0.026121694264473083,0.01790319689188058,0.2678971533628465,0.028316289195995825,0.08563259751599395,0.05798421150702193,0.05702285544060337,-0.012118983813943607,0.04547890329622395,0.019256305031391863,-0.04585035535220794,0.03100773920271438,0.05848593314640116,0.024218429361468008,0.028856868112953737,-0.11038282734891114,-0.0030495665861806076
2020-01-31,0.054009930865966504,0.07945465454516953,0.06972580682278284,0.0870638027865227,-0.01627282016024678,0.5551598573434691,0.06650798444402395,0.004802335703563143,-0.05050210612893258,-0.06785915124396824,-0.1275093068333354,-0.03735930399126142,-0.03192187052868101,-0.043697760567315114,0.06817045839723557,-0.041492867009119805,-0.10977357382363218,-0.11094517060474307,-0.02299245004732775,0.0722919182851518
2020-02-29,-0.11679759385306132,-0.048287619262234016,-0.0652786668863361,-0.06221372013363058,-0.04675351528002447,0.02677646887053875,0.06937321480036673,0.14228314386368668,-0.12277122941271068,-0.13189161101291302,-0.12974010078310194,-0.06379585508957641,-0.08882905284799825,-0.14937456725760134,-0.13155012994315962,-0.13139005340741994,-0.17192531372845832,-0.12880346397585596,-0.1356081476480503,-0.09448273939818219
2020-03-31,-0.0697614613964227,-0.026541497060462604,-0.1323875523831909,0.035020571318223226,-0.13337142414993708,-0.2155570713684315,0.017532453302184337,-0.023956728250526194,-0.2246146042025735,-0.25508773536012885,-0.29742957564316175,-0.1723452167230456,-0.007939444357223824,-0.17892055060558198,-0.02521616560403206,-0.015527145683602694,-0.26185843245749785,-0.2236982866148014,-0.4578895447976462,-0.1476757201550205
2020-04-30,0.15537376833534466,0.13632616248002183,0.15899994425443453,0.2689001176660719,0.22727819525486437,0.492137319488021,0.11810920400403635,0.10880121259903586,0.06364548966595418,0.13283088815965027,0.01219506846052254,0.04528301363729925,0.06923508751901042,0.11956525087163472,0.10827791437555168,0.07809716579939163,0.22386093565267995,0.269666038675324,-0.05444545494447073,0.13188491927461943
2020-05-31,0.08216479118933173,0.022543346547512888,0.06446875290698229,-0.012784941240091885,0.09955541476049845,0.06793886833783369,-0.00028580472893435793,0.2146571138268416,0.01618625091672632,0.0029106696213521133,-0.08881239213303038,0.012799450875502938,-0.0012184454986008397,0.08460472858790857,0.049183074115599856,0.12836239947152306,-0.02151925917218367,-0.003260902736497817,0.03425047287420857,-0.0052564401449834985
2020-06-30,0.14738625209703993,0.11055931518055062,-0.010791703464830271,0.12956672853391127,0.008796530359153953,0.2931856328270819,0.08412550123737494,0.07010879118942648,-0.03339841826676715,-0.015340001092850608,-0.03286735755394743,-0.02041474488074524,-0.0392122683533771,-0.049360620331548644,-0.04926105925771196,-0.024675874376960727,-0.016494391463937608,-0.026935590768915052,0.2567706231130522,-0.03306642939032001
2020-07-31,0.16513164135888214,0.007370645376090446,0.04929308454707093,0.1471136218500213,0.11714444878995467,0.3250108843981532,0.07436707916321583,0.11760675875451954,0.02742932062535397,0.04757891203227804,-0.05234375518048173,-0.02150180670076951,0.04262649063288748,0.048695186092293286,-0.20223971115671713,0.009862759230111706,-0.05903397400683097,-0.059285001866093534,-0.1380251098229056,0.017968037380559077
2020-08-31,0.21437973547842848,0.10009270192813324,0.09515107990839078,0.09046103369298208,0.1558324371168196,0.7414521252787116,0.08321058801644488,0.2599920290175386,0.03673430333380212,0.03456594209648123,-0.004534237811778974,0.007775504867406191,0.031141282703248008,0.12767224528887855,0.0674628378710489,-0.10360928686864534,-0.05085558724397199,-0.00011915815987084688,0.08746840078619456,0.0030096045879137723
2020-09-30,-0.10252632064388678,-0.06739678548536188,-0.10059959053450007,-0.08757859185260553,-0.10675312758324729,-0.13908741409927106,-0.055763273123796475,0.01166399746723168,-0.03912571816366961,-0.06410254985245467,-0.026501010341936637,-0.04360950154179799,0.0037118477982787113,-0.05907328106905729,0.01629044168653193,-0.06702988510732111,-0.14046061563714562,-0.14214226452755163,-0.03817956313436932,-0.013299822479194812
2020-10-31,-0.060012063679786065,-0.037369849959232315,0.1026951086501593,-0.03575408533520552,0.004620051482537857,-0.09549891131606025,-0.0485771025822852,-0.07364842281634632,0.018385834986818006,-0.016189264723044938,-0.08762226481868307,-0.05226245073348823,-0.04202386837223626,-0.022807880313444495,-0.14484357236019696,-0.08860111494915868,-0.04981074302253796,-0.03472222222222221,-0.12628582724734516,-0.0822717522163714
2020-11-30,0.09360648892406176,0.05729246818579803,0.08556973632604303,0.043439868865324804,0.0526776505673896,0.4627358021475634,0.03144579450906826,0.06921169012631356,0.20236634182597601,0.1881856093206089,0.2750582474907919,0.0640267344748533,0.06001049426600624,0.22070098562338925,0.09191508145946803,0.19832865262560606,0.1689148472302573,0.25438849359965143,0.45931163934178487,0.1062153008392801
2020-12-31,0.1145737004619678,0.039005888536641775,-0.001003162737105212,0.028058383014484267,-0.013755993579816495,0.24325228028976542,0.10195632161633306,-0.025855273630846054,0.0779606604642995,0.07634941868537881,0.1034734875405503,0.0003477488510190696,-0.027478891766347546,0.22410647523815252,0.030403335410443377,0.040213842952763645,0.08103855405269811,-0.03131456007544331,0.015898584490463552,0.01910625025520063
2021-01-31,-0.005501512654364604,0.04289186504567577,0.042632739984374224,-0.01557601223652838,-0.05429058753487215,0.12450585757436827,-0.015423531377126043,-0.004998115297067063,0.012591473030327371,-0.021774987101326526,-0.00994039567182281,-0.00452012940646318,-0.06808510638297871,-0.07180701530393108,0.11421113331118948,-0.0037988417641410255,0.08782141738672711,0.008880994992334523,-0.09282441999350466,-0.053781373878667216
2021-02-28,-0.08108520789058338,0.0018106490635836359,0.10646507878480782,-0.03532841376742368,-0.0027483896256058626,-0.14874045049393914,0.012133888239368673,0.05579403174864206,0.14377866063003486,0.17065765703349456,0.21050867419158714,-0.02584700860023348,0.010045648165489363,0.1241005847917136,0.09493786015337258,0.006505093964084718,0.21253342432798505,0.17370896222858567,0.09176575437145162,-0.0015112475584434515
2021-03-31,0.007339595694947576,0.014588171608646006,0.020084992674775926,0.00037178414851712915,0.14327305473831542,-0.011206569460840976,-0.031901277201904055,-0.02670531384572772,0.03438199104130635,0.11466435169157818,0.08017698846246502,0.0853352236935856,0.05153711262455807,-0.023910226270640766,0.05297797442207153,0.1524403903590772,0.026853097808573256,0.04790000915527348,0.2014527985495047,0.12049109228087151
2021-04-30,0.07621780656315291,0.06960168005238088,0.14107987974489156,0.12066273709568343,0.10372453712554108,0.06214724771921709,-0.015699886636955207,0.12445445000966338,0.010379044047814201,0.047557514032003034,0.15305860222539303,0.0376610325202722,-0.006190895974290678,0.008129199898484263,-0.10109376907348633,-0.01547088089778692,0.02525523555737763,-0.01641379144647248,-0.08012721248546573,0.0646855413499745
2021-05-31,-0.05210714859025678,-0.009913554098695543,0.0014233755954560223,-0.07047025525869377,0.011228080979543975,-0.11871335524117266,-0.020760655447744858,0.08228120148671403,0.06781098823304399,0.04589194834374566,0.03706996696836229,-0.0630371651988505,-0.022495227832939113,-0.0396194506327493,-0.007126713994641265,0.039088620790242556,0.01974139099026373,0.006985555669301924,0.05424440632623373,0.013109637635558391
2021-06-30,0.09910926926429764,0.08498879302779416,0.03603964352371114,0.06735498737093981,0.05773729149888718,0.08713734718910104,0.050516148321220644,0.2313399311196369,-0.05297133412110944,-0.02736494135679035,-0.030607882444619983,-0.02208637862351126,-0.008143085245212012,-0.016120849271857196,-0.017156855051852715,0.0018903302691244406,0.08069218751684892,0.009153068116988905,-0.030200010464087268,0.019827503693700343
2021-07-31,0.06498242888581318,0.051716537767728665,0.10350604264392183,-0.032722282722282725,0.02470448520027757,0.01103427987887895,-0.020143530425078326,-0.025171852083389124,-0.024173811682754898,-0.06960948250665677,0.014351903246678788,-0.02536482150885888,-0.004461895510381009,0.0014223132156978568,-0.04310648726853272,0.04471696097895794,-0.08734942892024233,-0.02797403441793711,-0.05460010838351881,-0.03840637826723858
2021-08-31,0.04092966677445253,0.05956267243191915,0.0740091439589119,0.043034169499993835,0.06477692360532616,0.07060538379906944,0.09973529065962938,0.14800756952984484,0.053827897184432594,0.08837328820932377,-0.005224159141136719,-0.022459858288046197,-0.01398348505497593,0.029996583633323803,0.006329116620661157,0.06592020220858363,-0.05297896913719724,-0.04950398817784796,-0.030819480127225574,-0.00439847517413694
2021-09-30,-0.06803663114322533,-0.06611895830207914,-0.07616925000224084,-0.05351810876292584,-0.10540879782720125,0.05404233150359339,0.07229576105967994,-0.07455888356243812,0.023382341760058267,0.016766485339867243,0.015536084740034317,-0.014952584682117465,-0.018000030517578147,-0.06690570699742138,-0.014428460491669681,-0.07777024935593857,0.07887012474241883,0.048362100522105544,0.0020045669312358516,-0.010047025703039836
2021-10-31,0.0586572653834474,0.17629107307840308,0.10749881001165451,0.02660245759664326,-0.0466130606128945,0.436529595729082,0.13102527637772354,0.23416682395510602,0.03787645461402889,0.12555943275767212,0.1023486320969007,-0.06479082960393001,-0.018885330027121006,-0.0005910672448355969,-0.08033030925969098,0.028293237312014163,0.09605578978566487,0.12853623763222055,-0.05869784267893108,-0.09954651089452604
2021-11-30,0.10347129295214064,-0.0031059610230466106,-0.04153099926481674,0.039923701306487036,0.0027505149139721574,0.02761218887377903,-0.07012787489061711,0.27805371804676215,-0.0651009335353947,-0.06927579830805641,-0.06606726110626071,-0.096199559017081,-0.05133046111618511,-0.14295861111181307,0.004081648223254186,-0.020189405815078887,-0.07181636389714241,-0.014149665013664214,-0.044341364681007245,-0.02089051864023317
2021-12-31,0.07422869961241929,0.017332681114983206,0.02082135450747069,-0.04925196878828486,0.03664554941000686,-0.07685451947850863,-0.06147378169782136,-0.09992041623116632,-0.0030220721652426397,0.00044975168011385236,0.004185867895545314,0.0775294997878413,0.03361843268986853,0.06894414019299999,0.046747951247859465,0.15554337628670378,0.02256013487096742,0.0396916418758102,0.017538544926238853,0.14141763794854367
2022-01-31,-0.015712161006040226,-0.07534489708030478,-0.06591905780046203,-0.10282991021845667,-0.06864871686901175,-0.11360931817914044,-0.2909833129980749,-0.16745433186894232,-0.061572463682927125,0.037086932994660815,0.12130053668927054,0.03658545849415207,0.02444188760856214,-0.07695782953009644,-0.05203884087719968,-0.12150861437154259,0.24137932324313982,0.11913083543854142,-0.005364602581775957,-0.0006733228746435005
2022-02-28,-0.055269502972748796,-0.03919866875926692,-0.0018217598466265805,0.026672518265588474,-0.3263423603377099,-0.0707681586632628,-0.07636846119793739,-0.004124799146514868,-0.0457604493435948,-0.04204591791009482,-0.007992570841517277,-0.07098037848648975,0.008265989676739638,0.038399702359162236,-0.022941395716631008,0.0017963407958965227,0.0323854543723332,0.09647451452292088,0.025469390255788094,-0.08280305893180018
2022-03-31,0.05747338768044963,0.03186180508522796,0.029694853609089744,0.061437285030015776,0.05368905793770118,0.2380088093327557,-0.0505170668933852,0.11896653852715144,-0.03864594929196741,-0.06742080295923836,-0.09199924949743132,-0.0025327914410410157,-0.05086639901947987,-0.07611479550541012,0.038993722863767566,-0.0001793461744373781,0.05317518829778112,0.13076390160454654,-0.06740039244530172,0.061301134644331956
2022-04-30,-0.09713078663640828,-0.09986704546961789,-0.1794668555643626,-0.2375250931362105,-0.09844396172676295,-0.19194510982164714,-0.49181771411043895,-0.32027408333532537,-0.12441318810620439,-0.13440079455273835,-0.09966979173767732,0.05673474334292927,-0.09108754445893485,-0.18613302513161212,-0.12046006971905554,-0.1215925212228458,0.032207334786973796,-0.037830888612902736,-0.2227676431441743,0.01684358075252046
2022-05-31,-0.05588327243690561,-0.020358871865644335,-0.0030452858143851236,-0.03276431760316634,-0.03406994457756973,-0.1291974857378615,0.03719269703905259,0.006739634120631832,0.10782502556447993,0.04260090932631466,0.049048804429490334,0.12884412653953192,0.10777541599768714,-0.010660170575031325,0.019041018890846306,-0.08023683834024686,0.12609970674486815,0.11482738050309105,-0.11717282229579373,0.050147411597764036
2022-06-30,-0.0814296923904323,-0.055320590043189566,-0.042184592019335,-0.11645921262241288,-0.16726915663985453,-0.11188774122303657,-0.11431324475857818,-0.18814269075477363,-0.14837779438195442,-0.16317208273339867,-0.14419930572010387,-0.015500320190874661,-0.01052838576502868,-0.14523723796581156,-0.15781176520700535,-0.053496112946202046,-0.10791667302449548,-0.17107525624823194,0.04048712002536159,0.01692600234442887
2022-07-31,0.18863365312951386,0.09309661999060093,0.06751835422466801,0.27059597129750057,-0.013333295482073626,0.32376526434081954,0.2860982454180876,0.19816608163235516,0.024420566424783408,0.08609066125199405,0.119989813189874,-0.10400756169126502,-0.08985224380868995,0.12394064363478563,-0.02940386203174994,0.06402438042480552,0.13183093176074911,0.13123359690701242,0.16522817536714518,-0.07365967119087935
2022-08-31,-0.032551802750262815,-0.06863998605109434,-0.0696354753728693,-0.06061504624052039,0.024072824797842562,-0.07248867234513756,-0.005958187524484404,-0.1689698962777456,-0.014129657115065086,-0.005915431967342344,-0.0036471358857458336,-0.06602767442920965,-0.09482566320937869,0.05636195516432707,-0.12090336356269804,-0.014326597453914403,-0.013824450253443366,-0.03492490696871453,0.005900461087261721,-0.017891249009940324
2022-09-30,-0.12097700117532084,-0.10926686499727045,-0.11615227825759356,-0.10862189009783763,-0.167249746670188,-0.03758929611475259,0.05314011903985105,-0.19577315162259212,-0.08115715364894416,-0.10145789305227981,-0.07984438199197541,-0.12542763102092513,-0.09184405707867194,-0.15836901953977223,-0.19266916052101446,-0.10554564158907043,-0.08661992987246081,-0.09104137423710879,-0.24443056579685074,-0.07504865409637007
2022-10-31,0.10955137282179961,-0.0033060928890111807,-0.011918446120881554,-0.09345130582826344,-0.31338436990689533,-0.14216779156971604,0.2397213806326408,0.11187081377904229,0.20459327515232495,0.19337748361101248,0.14346097172154182,0.18839630775107197,-0.015802008678661994,0.12943919058054099,0.10322079162442299,0.1357500076293945,0.2691558888686163,0.259135492462103,0.1769903563900086,0.16395923009704694
2022-11-30,-0.03462891408248747,0.09912546427788249,0.06856412634716169,-0.05759470309709902,0.2677113979349861,-0.14432626046795272,0.04676577246860303,0.25383423434372276,0.09771207253525205,0.05022190656532244,0.04261793896368471,0.05759743119995564,0.043082704211101275,-0.0813778683540608,0.05768552135224114,0.09443101225422157,0.004782950915747541,0.013322298194705429,0.25521024333652575,0.0767228369763433
2022-12-31,-0.12227255456849362,-0.06004543427952702,-0.1263490917590524,-0.1298943525647971,0.018966959294757002,-0.3673343490707852,-0.03485744096826815,-0.13644152747481386,-0.029526608688123956,-0.12496696784467076,-0.13889467656817267,-0.04512452324942151,0.010774807300536038,-0.11229186864969087,-0.12105086220785599,-0.04183430772299712,-0.00934069804508253,-0.02083897286730718,0.06490384779426583,-0.053794458261727685
